id,name__en,name__es,name__nl,name__fr,name__de,name__nb,name__da,name__nn,name__sv,name,wikipedia__en,wikipedia__es,wikipedia__simple,image,gender,birth_date,given_name,name__it,wikipedia__fr,identifier__VIAF,identifier__SUDOC,wikipedia__nl,death_date,name__eo,name__pt,name__pl,wikipedia__commons,wikipedia__de,wikipedia__eo,wikipedia__it,wikipedia__pl,wikipedia__pt,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__freebase,name__ca,name__gl,name__hr,wikipedia__hr,wikipedia__itwikiquote,name__lmo,name__hy,wikipedia__hy,identifier__GTAA,name__nds,family_name,identifier__NTA,name__ro,name__fy,name__cs,name__el,name__ru,wikipedia__ca,wikipedia__fy,wikipedia__sv,identifier__BNF,identifier__IMDB,identifier__NLA,website,identifier__BNE,identifier__NLP,twitter,name__sco,wikipedia__sco,name__hu,name__tr,wikipedia__tr,wikipedia__no,wikipedia__ru,name__ko,name__si,name__ja,name__ne,name__az,name__ml,name__ta,name__uk,name__id,wikipedia__az,wikipedia__cs,wikipedia__hu,wikipedia__id,wikipedia__ja,wikipedia__ko,wikipedia__ml,wikipedia__ne,wikipedia__plwikiquote,wikipedia__si,wikipedia__ta,wikipedia__uk,wikipedia__enwikiquote,wikipedia__eswikiquote
Q5996242,Marco Antonio Núñez,Marco Antonio Núñez,,,,,,,,Marco Antonio Núñez,,Marco Antonio Núñez,,https://upload.wikimedia.org/wikipedia/commons/f/fc/Marco_Antonio_Núñez_Lozano.jpg,male,1966-09-02,Marco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5878851,Germán Verdugo,Germán Verdugo,,,,,,,,Germán Verdugo,,Germán Verdugo,,,male,1948-10-05,Germán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6169264,Ximena Valcarce,Ximena Valcarce,,Ximena Valcarce,,,,,,Ximena Valcarce,,Ximena Valcarce,,https://upload.wikimedia.org/wikipedia/commons/8/8a/Ximena_Valcarce_Becerra.jpg,female,1973-03-25,Ximena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5810049,Marta Isasi,Marta Isasi,,Marta Isasi,,,,,,Marta Isasi,,Marta Isasi,,https://upload.wikimedia.org/wikipedia/commons/5/52/Marta_Eliana_Isasi_Barbieri.jpg,female,1966-01-15,Marta,Marta Isasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2843703,Marcos Espinosa Monardes,Marcos Espinosa Monardes,,Marcos Espinosa,,,,,,Marcos Espinosa Monardes,,Marcos Espinosa,,,male,1962-10-27,Marcos,Marcos Espinosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5995795,Marcelo Díaz Díaz,Marcelo Díaz Díaz,,,,,,,,Marcelo Díaz Díaz,,Marcelo Díaz Díaz,,https://upload.wikimedia.org/wikipedia/commons/f/fb/Marcelo_Díaz_Díaz.jpg,male,1971-02-06,Marcelo,,,,,,,,,,,,,,,,,,,,Marcelo Díaz Díaz,Marcelo Díaz Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6105647,René Aedo,René Aedo,,,,,,,,René Aedo,,René Aedo,,,male,1960-02-04,René,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5932019,Joaquín Godoy Ibáñez,Joaquín Godoy Ibáñez,,,,,,,,Joaquín Godoy Ibáñez,,Joaquín Godoy Ibáñez,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Joaquín_Godoy_Ibáñez.jpg,male,1977-01-25,Joaquín,,,,,,,,,,,,,,,,,,,,Joaquín Godoy Ibáñez,Joaquín Godoy Ibáñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9028603,Marcelo Schilling,Marcelo Schilling,,,,,,,,Marcelo Schilling,,Marcelo Schilling,,,male,1949-05-18,Marcelo,Marcelo Schilling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16298729,Alfonso de Urresti,Alfonso de Urresti,,Alfonso de Urresti,,,,,,Alfonso de Urresti,,Alfonso de Urresti,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Alfonso_De_Urresti_Longton.jpg,male,1966-03-07,Alfonso,Alfonso de Urresti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16562238,Enrique Jaramillo,Enrique Jaramillo,,Enrique Jaramillo,,,,,,Enrique Jaramillo,,Enrique Jaramillo,,https://upload.wikimedia.org/wikipedia/commons/6/6b/Enrique_Jaramillo_Becker.jpg,male,1937-07-11,Enrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16301478,Clemira Pacheco,Clemira Pacheco,,Clemira Pacheco,,,,,,Clemira Pacheco,,Clemira Pacheco,,,female,1961-05-05,,Clemira Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16302157,Alejandro Sule,Alejandro Sule,,,,,,,,Alejandro Sule,,Alejandro Sule,,,male,,Alejandro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3357485,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,Osvaldo Andrade,,,male,1953-06-02,Osvaldo,,Osvaldo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3120563,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,Guillermo Teillier,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Guillermo_León_Teillier_del_Valle.JPG,male,1943-10-19,Guillermo,,Guillermo Teillier,,,,,,,,,,,,,,,,,/m/0wy38jr,,,,,,,,,,,,,,,,,"Тейльер, Гильермо",,,,,,,,,,,,,,,,,"Тейльер, Гильермо",,,,,,,,,,,,,,,,,,,,,,,
Q3375011,Pepe Auth Stewart,Pepe Auth,Pepe Auth,Pepe Auth,Pepe Auth Stewart,Pepe Auth,Pepe Auth,Pepe Auth,Pepe Auth,Pepe Auth,,Pepe Auth,,https://upload.wikimedia.org/wikipedia/commons/2/2d/Pepe_Auth_Stewart.jpg,male,1957-01-01,Pepe,Pepe Auth Stewart,Pepe Auth,19571744,,,,,,,,,,Pepe Auth Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5904499,Hugo Gutiérrez,Hugo Gutiérrez,,,,,,,,Hugo Gutiérrez,,Hugo Gutiérrez,,,male,1961-10-05,Hugo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6043209,Nino Baltolu,Nino Baltolu,,Nino Baltolu,,,,,,Nino Baltolu,,Nino Baltolu,,,male,1953-09-28,Nino,Nino Baltolu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5656415,Juan Luis Castro,Juan Luis Castro,,Juan Luis Castro,,,,,,Juan Luis Castro,,Juan Luis Castro,,,male,1960-04-18,Juan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5555936,Orlando Vargas Pizarro,Orlando Vargas Pizarro,,Orlando Vargas Pizarro,,,,,,Orlando Vargas Pizarro,,Orlando Vargas,,,male,1952-07-13,Orlando,,,,,,,,,,,,,,,,,,,,Orlando Vargas Pizarro,Orlando Vargas Pizarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5573249,Javier Macaya Danús,Javier Macaya Danús,,,,,,,,Javier Macaya Danús,,Javier Macaya,,https://upload.wikimedia.org/wikipedia/commons/a/a3/Javier_Ignacio_Macaya_Danus.jpg,male,1978-11-11,Javier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5983761,Luis Lemus,Luis Lemus,,Luis Lemus,,,,,,Luis Lemus,,Luis Lemus,,https://upload.wikimedia.org/wikipedia/commons/4/42/Luis_Segundo_Lemus_Aracena.jpg,male,1961-12-23,Luis,Luis Lemus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Луис Лемус,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6006757,Matías Walker,Matías Walker,,,,,,,,Matías Walker,,Matías Walker,,,male,1973-07-19,Matías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5556358,Víctor Torres Jeldes,Víctor Torres Jeldes,,,,,,,,Víctor Torres Jeldes,,Víctor Torres Jeldes,,,male,1975-10-01,Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6070307,Pedro Velásquez,Pedro Velásquez,,,,,,,,Pedro Velásquez,,Pedro Velásquez,,,male,1964-08-05,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5707507,Arturo Squella,Arturo Squella,,Arturo Squella,,,,,,Arturo Squella,,Arturo Squella,,,male,1978-09-25,Arturo,Arturo Squella,,,,,2010-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6105765,René Saffirio,René Saffirio,,,,,,,,René Saffirio,,René Saffirio,,,male,1955-10-09,René,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5869979,Fuad Chahín,Fuad Chahín,,,Fuad Chahín,,,,,Fuad Chahín,,Fuad Chahín,,,male,1976-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5973488,Leopoldo Pérez Lahsen,Leopoldo Pérez Lahsen,,,,,,,,Leopoldo Pérez Lahsen,,Leopoldo Pérez Lahsen,,,male,1957-03-28,Leopoldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4215484,Lautaro Carmona,Lautaro Carmona (político),,Lautaro Carmona,,,,,,Lautaro Carmona (político),,Lautaro Carmona Soto,,,male,1952-04-26,Lautaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Кармона, Лаутаро",,,,,,,,,,,,,,,,,"Кармона, Лаутаро",,,,,,,,,,,,,,,,,,,,,,,
Q2888549,Ernesto Silva Méndez,Ernesto Silva Méndez,,,,,,,,Ernesto Silva Méndez,,Ernesto Silva Méndez,,https://upload.wikimedia.org/wikipedia/commons/a/a8/Ernesto_Silva_Méndez.jpg,male,1975-08-15,Ernesto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5675205,Andrea Molina,Andrea Molina,,Andrea Molina,,,,,,Andrea Molina,,Andrea Molina,,https://upload.wikimedia.org/wikipedia/commons/4/41/Andrea_Molina_Oliva.jpg,female,1968-03-28,Andrea,Andrea Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diputadamolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5411507,Cristina Girardi,Cristina Girardi,,,,,,,,Cristina Girardi,,Cristina Girardi,,,female,1962-01-09,Cristina,Cristina Girardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5800346,David Sandoval,David Sandoval,,David Sandoval,,,,,,David Sandoval,,David Sandoval,,,male,1952-10-20,David,David Sandoval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6004050,María José Hoffmann,María José Hoffmann,,,,,,,,María José Hoffmann,,María José Hoffmann,,,female,1976-12-28,María,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5889668,Gustavo Hasbún,Gustavo Hasbún,,,,,,,,Gustavo Hasbún,,Gustavo Hasbún,,,male,,Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5875838,Gaspar Rivas Sánchez,Gaspar Rivas Sánchez,,,,,,,,Gaspar Rivas Sánchez,,Gaspar Rivas Sánchez,,,male,1978-05-17,Gaspar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5922926,Issa Kort,Issa Kort,,,,,,,,Issa Kort,,Issa Kort,,,male,1980-05-09,Issa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5995537,Marcela Sabat,Marcela Sabat,,Marcela Sabat,,,,,,Marcela Sabat,,Marcela Sabat,,https://upload.wikimedia.org/wikipedia/commons/7/75/Marcela_Sabat.jpg,female,1981-04-04,Marcela,Marcela Sabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcesabat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5942061,José Manuel Edwards Silva,José Manuel Edwards Silva,,,,,,,,José Manuel Edwards Silva,,José Manuel Edwards Silva,,https://upload.wikimedia.org/wikipedia/commons/7/71/José_Manuel_Edwards_Silva.jpg,male,1977-07-15,José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5880119,Giovanni Calderón,Giovanni Calderón,,,,,,,,Giovanni Calderón,,Giovanni Calderón,,,male,1971-07-08,Giovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6017827,Miodrag Marinovic,Miodrag Marinovic,,Miodrag Marinovic,,,,,,Miodrag Marinovic,,Miodrag Marinović,,,male,1967-01-07,Miodrag,,,,,,,,,,,,,,,,,,,,,,Miodrag Arturo Marinović Solo de Zaldívar,Miodrag Arturo Marinović Solo de Zaldívar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5834000,Enrique van Rysselberghe Herrera,Enrique van Rysselberghe Herrera,,,,,,,,Enrique van Rysselberghe Herrera,,Enrique van Rysselberghe Herrera,,,male,,Enrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5932771,Joel Rosales,Joel Rosales,,Joel Rosales,,,,,,Joel Rosales,,Joel Rosales,,https://upload.wikimedia.org/wikipedia/commons/f/fc/Joel_Rosales_Guzmán.jpg,male,1955-01-12,Joel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16297943,Pedro Browne,Pedro Browne,,Pedro Browne,,,,,,Pedro Browne,,Pedro Browne,,,male,1972-06-29,Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16302468,Mónica Zalaquett,Mónica Zalaquett,,Mónica Zalaquett,,,,,,Mónica Zalaquett,,Mónica Zalaquett,,https://upload.wikimedia.org/wikipedia/commons/b/b8/Mónica_Beatriz_Zalaquett_Said.jpg,female,1962-05-04,Mónica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16297362,Pedro Álvarez-Salamanca Ramírez,Pedro Álvarez-Salamanca Ramírez,,,,,,,,Pedro Álvarez-Salamanca Ramírez,,Pedro Álvarez-Salamanca Ramírez,,https://upload.wikimedia.org/wikipedia/commons/a/af/Pedro_Álvarez-Salamanca_Ramírez.jpg,male,1976-02-18,Pedro,,,,,,,,,,,,,,,,,,,,Pedro Álvarez-Salamanca Ramírez,Pedro Álvarez-Salamanca Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16298070,Cristián Campos Jara,Cristián Campos Jara,,,,,,,,Cristián Campos Jara,,Cristián Campos Jara,,,male,1972-11-18,Cristián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16581819,Joaquín Tuma,Joaquín Tuma,,,,,,,,Joaquín Tuma,,Joaquín Tuma,,,male,1941-07-09,Joaquín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16302326,Frank Sauerbaum,Frank Sauerbaum,,Frank Sauerbaum,,,,,,Frank Sauerbaum,,Frank Sauerbaum,,https://upload.wikimedia.org/wikipedia/commons/5/51/Frank_Sauerbaum_Muñoz.jpg,male,1972-11-21,Frank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16301594,Celso Morales,Celso Morales,,,,,,,,Celso Morales,,Celso Morales,,,male,1957-07-10,Celso,Celso Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q18748746,Cristián Letelier Aguilar,Cristián Letelier Aguilar,,,,,,,,Cristián Letelier Aguilar,,Cristián Letelier Aguilar,,,male,1954-05-18,Cristián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3571936,Yasna Provoste,Yasna Provoste,Yasna Provoste,Yasna Provoste,,Yasna Provoste,Yasna Provoste,Yasna Provoste,Yasna Provoste,Yasna Provoste,Yasna Provoste,Yasna Provoste,,https://upload.wikimedia.org/wikipedia/commons/4/40/Yasna_Provoste.jpg,female,1969-12-16,,Yasna Provoste,Yasna Provoste,146185517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6125422,Sergio Espejo,Sergio Espejo,,Sergio Espejo,,,,,,Sergio Espejo,,Sergio Espejo,,,male,1967-03-15,Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5798543,Daniel Melo Contreras,Daniel Melo Contreras,,Daniel Melo Contreras,,,,,,Daniel Melo Contreras,,Daniel Melo Contreras,,https://upload.wikimedia.org/wikipedia/commons/6/6e/Daniel_Alexander_Melo_Contreras.jpg,male,1979-02-18,Daniel,Daniel Melo Contreras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9066903,Raúl Saldívar,Raúl Saldívar,,,,,,,,Raúl Saldívar,,Raúl Saldívar,,https://upload.wikimedia.org/wikipedia/commons/3/39/Raúl_Saldívar_Auger.jpg,male,1951-06-02,Raúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5995515,Marcela Hernando,Marcela Hernando,,Marcela Hernando,,,,,,Marcela Hernando,,Marcela Hernando,,https://upload.wikimedia.org/wikipedia/commons/e/e7/Marcela_Ximena_Hernando_Pérez.jpg,female,1960-02-12,Marcela,Marcela Hernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1403199,Felipe Kast,Felipe Kast,,Felipe Kast,Felipe Kast,,,,,Felipe Kast,,Felipe Kast,,https://upload.wikimedia.org/wikipedia/commons/b/b0/Felipe_Kast.jpg,male,1977-01-01,Felipe,,,,,,,,,,,Felipe Kast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6125442,Sergio Gahona,Sergio Gahona,,Sergio Gahona,,,,,,Sergio Gahona,,Sergio Gahona,,,male,1965-09-15,Sergio,Sergio Gahona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5771865,Claudio Arriagada,Claudio Arriagada,Claudio Arriagada,Claudio Arriagada,Claudio Arriagada,,,,,Claudio Arriagada,,Claudio Arriagada,,https://upload.wikimedia.org/wikipedia/commons/9/99/Claudio_Eugenio_Arriagada_Macaya.jpg,male,1955-10-22,Claudio,Claudio Arriagada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q242230,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,,https://upload.wikimedia.org/wikipedia/commons/0/08/Camila_Vallejo_-_Munich_2012.jpg,female,1988-04-28,Camila,Camila Vallejo,Camila Vallejo,232670894,,,,Camila Vallejo,Camila Vallejo,Camila Vallejo,Category:Camila Vallejo Dowling,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,Camila Vallejo,,1024335453,no2012030380,/m/0h3nrsj,,,,,,,,,,,,,,,Camila Vallejová,,Камила Вальехо,,,,,,,,,,camila_vallejo,,,Camila Vallejo,Camila Vallejo,Camila Vallejo,,"Вальехо, Камила",카밀라 바예호,කමිලා බෂේහෝ,カミーラ・バジェーホ,क्यामिला भ्यालेजो,Kamila Valexo,കാമില വലേജോ ഡൗളിങ്,கமிலா வெலேஜோ,Вальєхо Каміла,Camila Vallejo,Kamila Valexo,Camila Vallejová,Camila Vallejo,Camila Vallejo,カミーラ・バジェーホ,카밀라 바예호,കാമില വലേജോ ഡൗളിങ്,क्यामिला भ्यालेजो,Camila Vallejo,කමිලා බෂේහෝ,கமிலா வெலேஜோ,Каміла Вальєхо,,
Q5880050,Giorgio Jackson,Giorgio Jackson,,,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,Giorgio Jackson,,,male,1987-02-06,Giorgio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GiorgioJackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6109936,Roberto Poblete,Roberto Poblete,,Roberto Poblete,,,,,,Roberto Poblete,,Roberto Poblete,,https://upload.wikimedia.org/wikipedia/commons/5/56/Roberto_Fortunato_Poblete_Zapata.jpg,male,1955-01-08,Roberto,Roberto Poblete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nm0687825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5818156,Maya Fernández,Maya Fernández,,,,,,,,Maya Fernández,,Maya Fernández,,https://upload.wikimedia.org/wikipedia/commons/4/42/Maya_Fernández_Allende.jpg,female,,Maya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayafernandeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9068062,Renzo Trisotti,Renzo Trisotti,,Renzo Trisotti,,,,,,Renzo Trisotti,,Renzo Trisotti,,,male,1976-03-15,Renzo,Renzo Trisotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q510917,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,Karol Cariola,,,female,1987-04-01,Karol,,,,,,,,,,,Karol Cariola,,,,,,,,/m/0h97xs5,,,,,,,,,,,,,,,,,,,,,,,,,,,Karolcariola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karol Cariola,Karol Cariola
Q16590179,Leonardo Soto,Leonardo Soto,,,,,,,,Leonardo Soto,,Leonardo Soto,,,male,,Leonardo,Leonardo Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16297876,Gabriel Boric,Gabriel Boric,,Gabriel Boric,,,,,,Gabriel Boric,Gabriel Boric,Gabriel Boric,,,male,1986-02-11,Gabriel,Gabriel Boric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gabrielboric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16300481,Iván Fuentes,Iván Fuentes,,,,,,,,Iván Fuentes,,Iván Fuentes,,https://upload.wikimedia.org/wikipedia/commons/8/87/Ivan_Fuentes_2013.jpg,male,1967-07-24,Iván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ifuentes_aysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16302060,Vlado Mirosevic,Vlado Mirosevic,,Vlado Mirosevic,,,,,,Vlado Mirosevic,,Vlado Mirosevic,,,male,1987-05-23,Vlado,Vlado Mirosevic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
