id,fullname,birth_date,death_date,img,mandates,source,name,party,area,term
193958,Sergio Paulo de Oliveira,1963-03-19,1963-03-19,http://www.camara.gov.br/internet/deputado/bandep/170673.jpg,"Deputado Federal, 2011-2015, PR, PSC. Dt. Posse: 08/08/2012.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193958&tipo=0,PROFESSOR SÉRGIO DE OLIVEIRA,PSD,PR,55
175060,Victório Galli Filho,1961-04-30,1961-04-30,http://www.camara.gov.br/internet/deputado/bandep/148134.jpg,"Deputado Federal, 2007-2011, MT, . Dt. Posse: 02/10/2007; Deputado Federal, 2011-2015, MT, PMDB. Dt. Posse: 05/07/2012; Deputado Federal, 2015-2019, MT, PSC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=175060&tipo=0,PROFESSOR VICTÓRIO GALLI,PSC,MT,55
189192,Maria Auxiliadora Seabra Rezende,1964-10-01,1964-10-01,http://www.camara.gov.br/internet/deputado/bandep/160639.jpg,"Deputada Federal, 2011-2015, TO, DEM. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, TO, DEM. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189192&tipo=0,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,55
189038,Marcivania do Socorro da Rocha Flexa,1973-06-21,1973-06-21,http://www.camara.gov.br/internet/deputado/bandep/160641.jpg,"Deputada Federal, 2011-2015, AP, PT. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, AP, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189038&tipo=0,PROFESSORA MARCIVANIA,PCdoB,AP,55
195919,Rafael Huete da Motta,,,http://www.camara.gov.br/internet/deputado/bandep/178951.jpg,"Deputado Federal, 2015-2019, RN, PROS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195919&tipo=0,RAFAEL MOTTA,PSB,RN,55
99068,Raimundo Gomes de Matos,1951-03-30,1951-03-30,http://www.camara.gov.br/internet/deputado/bandep/74216.jpg,"Deputado Federal, 1997-1998, CE, PSDB. Dt. Posse: 02/01/1997; Deputado Federal, 1999-2003, CE, PSDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, CE, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, CE, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, CE, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, CE, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99068&tipo=0,RAIMUNDO GOMES DE MATOS,PSDB,CE,55
195972,Tania Raquel de Queiroz Muniz,,,http://www.camara.gov.br/internet/deputado/bandep/178998.jpg,"Deputada Federal, 2015-2019, MG, PSC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195972&tipo=0,RAQUEL MUNIZ,PSD,MG,55
110024,Raul Belens Jungmann Pinto,1952-04-03,1952-04-03,http://www.camara.gov.br/internet/deputado/bandep/74048.jpg,"Deputado Federal, 2003-2007, PE, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PE, PPS. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, PE, PPS. Dt. Posse: 12/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=110024&tipo=0,RAUL JUNGMANN,PPS,PE,55
108609,Reginaldo Lázaro de Oliveira Lopes,1973-04-02,1973-04-02,http://www.camara.gov.br/internet/deputado/bandep/74161.jpg,"Deputado Federal, 2003-2007, MG, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108609&tipo=0,REGINALDO LOPES,PT,MG,55
102091,Reinhold Stephanes,,,http://www.camara.gov.br/internet/deputado/bandep/73786.jpg,"Deputado Federal, 1979-1983, PR, ARENA. Dt. Posse: 01/02/1979; Deputado Federal, 1983-1987, PR, PDS. Dt. Posse: 01/02/1983; Deputado Federal, 1991-1995, PR, PFL. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, PR, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 2005-2006, PR, PMDB. Dt. Posse: 20/10/2005; Deputado Federal, 2007-2011, PR, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PR, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PR, PSD. Dt. Posse: 15/03/2016.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=102091&tipo=0,REINHOLD STEPHANES,PSD,PR,55
195890,Rejane Ribeiro Sousa Dias,2016-04-09,2016-04-09,http://www.camara.gov.br/internet/deputado/bandep/178925.jpg,"Deputada Federal, 2015-2019, PI, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195890&tipo=0,REJANE DIAS,PT,PI,55
195928,Remidio Monai Montessi,2016-07-08,2016-07-08,http://www.camara.gov.br/internet/deputado/bandep/178960.jpg,"Deputado Federal, 2015-2019, RR, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195928&tipo=0,REMÍDIO MONAI,PR,RR,55
195960,Renata Hellmeister de Abreu,,,http://www.camara.gov.br/internet/deputado/bandep/178989.jpg,"Deputada Federal, 2015-2019, SP, PTN. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195960&tipo=0,RENATA ABREU,PTN,SP,55
160838,Renato Delmar Molling,1960-10-01,1960-10-01,http://www.camara.gov.br/internet/deputado/bandep/141527.jpg,"Deputado Federal, 2007-2011, RS, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160838&tipo=0,RENATO MOLLING,PP,RS,55
189089,Renzo do Amaral Braz,1980-04-11,1980-04-11,http://www.camara.gov.br/internet/deputado/bandep/160654.jpg,"Deputado Federal, 2011-2015, MG, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189089&tipo=0,RENZO BRAZ,PP,MG,55
98333,Ricardo José Magalhães Barros,1959-11-15,1959-11-15,http://www.camara.gov.br/internet/deputado/bandep/73788.jpg,"Deputado Federal, 1995-1999, PR, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, PR, PPB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PR, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PR, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, PR, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98333&tipo=0,RICARDO BARROS,PP,PR,55
189182,Ricardo Izar Junior,1968-08-01,1968-08-01,http://www.camara.gov.br/internet/deputado/bandep/160655.jpg,"Deputado Federal, 2011-2015, SP, PV. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189182&tipo=0,RICARDO IZAR,PP,SP,55
195885,Ricardo Teobaldo Cavalcanti,,,http://www.camara.gov.br/internet/deputado/bandep/178920.jpg,"Deputado Federal, 2015-2019, PE, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195885&tipo=0,RICARDO TEOBALDO,PTN,PE,55
162729,José Ricardo Alvarenga Tripoli,1952-04-17,1952-04-17,http://www.camara.gov.br/internet/deputado/bandep/141472.jpg,"Deputado Federal, 2007-2011, SP, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=162729&tipo=0,RICARDO TRIPOLI,PSDB,SP,55
184245,Benedito Roberto Alves Ferreira,1960-05-27,1960-05-27,http://www.camara.gov.br/internet/deputado/bandep/152610.jpg,"Deputado Federal, 2009-2001, SP, . Dt. Posse: 06/01/2009; Deputado Federal, 2015-2019, SP, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=184245&tipo=0,ROBERTO ALVES,PRB,SP,55
98345,Roberto Egídio Balestra,1944-05-24,1944-05-24,http://www.camara.gov.br/internet/deputado/bandep/73674.jpg,"Deputado Federal (Constituinte), 1987-1991, GO, PDC. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, GO, PDC. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, GO, PPR. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, GO, PPB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, GO, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98345&tipo=0,ROBERTO BALESTRA,PP,GO,55
160376,Roberto Pereira de Britto,1951-04-03,1951-04-03,http://www.camara.gov.br/internet/deputado/bandep/141529.jpg,"Deputado Federal, 2007-2011, BA, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160376&tipo=0,ROBERTO BRITTO,PP,BA,55
189183,Roberto Alves de Lucena,1966-04-18,1966-04-18,http://www.camara.gov.br/internet/deputado/bandep/160653.jpg,"Deputado Federal, 2011-2015, SP, PV. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PV. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189183&tipo=0,ROBERTO DE LUCENA,PV,SP,55
103164,Roberto João Pereira Freire,1942-04-20,1942-04-20,http://www.camara.gov.br/internet/deputado/bandep/73805.jpg,"Deputado Federal, 1979-1983, PE, MDB. Dt. Posse: 01/02/1979; Deputado Federal, 1983-1987, PE, PMDB. Dt. Posse: 01/02/1983; Deputado Federal (Constituinte), 1987-1991, PE, PCB. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, PE, PCB. Dt. Posse: 01/02/1991; Deputado Federal, 2003-2007, PE, PPS. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, SP, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PPS. Dt. Posse: 20/03/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=103164&tipo=0,ROBERTO FREIRE,PPS,SP,55
195969,Antonio Roberto Rodrigues Góes da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/178995.jpg,"Deputado Federal, 2015-2019, AP, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195969&tipo=0,ROBERTO GÓES,PDT,AP,55
195912,Roberto da Silva Sales,,,http://www.camara.gov.br/internet/deputado/bandep/178944.jpg,"Deputado Federal, 2015-2019, RJ, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195912&tipo=0,ROBERTO SALES,PRB,RJ,55
189110,Roberto Sérgio Ribeiro Coutinho Teixeira,1961-10-02,1961-10-02,http://www.camara.gov.br/internet/deputado/bandep/160652.jpg,"Deputado Federal, 2011-2015, PE, PP. Dt. Posse: 01/02/2011.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189110&tipo=0,ROBERTO TEIXEIRA,PP,PE,55
195797,Wherles Fernandes da Rocha,,,http://www.camara.gov.br/internet/deputado/bandep/178840.jpg,"Deputado Federal, 2015-2019, AC, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195797&tipo=0,ROCHA,PSDB,AC,55
160579,Rodrigo Batista de Castro,1971-07-15,1971-07-15,http://www.camara.gov.br/internet/deputado/bandep/141531.jpg,"Deputado Federal, 2007-2011, MG, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160579&tipo=0,RODRIGO DE CASTRO,PSDB,MG,55
189184,Rodrigo Garcia,1974-05-10,1974-05-10,http://www.camara.gov.br/internet/deputado/bandep/88950.jpg,"Deputado Federal, 2011-2015, SP, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, DEM. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189184&tipo=0,RODRIGO GARCIA,DEM,SP,55
99604,Rodrigo Felinto Ibarra Epitacio Maia,1970-06-12,1970-06-12,http://www.camara.gov.br/internet/deputado/bandep/74693.jpg,"Deputado Federal, 1999-2003, RJ, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, RJ, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, DEM. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99604&tipo=0,RODRIGO MAIA,DEM,RJ,55
195891,Rodrigo Rodrigues de Souza Martins,2016-02-08,2016-02-08,http://www.camara.gov.br/internet/deputado/bandep/178926.jpg,"Deputado Federal, 2015-2019, PI, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195891&tipo=0,RODRIGO MARTINS,PSB,PI,55
195859,Rodrigo Otavio Soares Pacheco,2016-03-11,2016-03-11,http://www.camara.gov.br/internet/deputado/bandep/178897.jpg,"Deputado Federal, 2015-2019, MG, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195859&tipo=0,RODRIGO PACHECO,PMDB,MG,55
160496,Rogério Simonetti Marinho,1963-11-26,1963-11-26,http://www.camara.gov.br/internet/deputado/bandep/141535.jpg,"Deputado Federal, 2007-2011, RN, PSB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RN, PSDB. Dt. Posse: 08/02/2011; Deputado Federal, 2015-2019, RN, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160496&tipo=0,ROGÉRIO MARINHO,PSDB,RN,55
189157,Rogério Mendonça,1953-01-27,1953-01-27,http://www.camara.gov.br/internet/deputado/bandep/160651.jpg,"Deputado Federal, 2011-2015, SC, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189157&tipo=0,ROGÉRIO PENINHA MENDONÇA,PMDB,SC,55
192908,Rogério Schumann Rosso,1968-08-30,1968-08-30,http://www.camara.gov.br/internet/deputado/bandep/160426.jpg,"Deputado Federal, 2007-2011, DF, PMDB. Dt. Posse: 10/01/2011; Deputado Federal, 2015-2019, DF, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=192908&tipo=0,ROGÉRIO ROSSO,PSD,DF,55
163127,Rômulo José de Gouveia,1965-03-19,1965-03-19,http://www.camara.gov.br/internet/deputado/bandep/141536.jpg,"Deputado Federal, 2007-2011, PB, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, PB, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=163127&tipo=0,RÔMULO GOUVEIA,PSD,PB,55
189158,Ronaldo José Benedet,1956-03-09,1956-03-09,http://www.camara.gov.br/internet/deputado/bandep/160515.jpg,"Deputado Federal, 2011-2015, SC, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189158&tipo=0,RONALDO BENEDET,PMDB,SC,55
195820,Ronaldo Carletto,2016-05-01,2016-05-01,http://www.camara.gov.br/internet/deputado/bandep/178861.jpg,"Deputado Federal, 2015-2019, BA, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195820&tipo=0,RONALDO CARLETTO,PP,BA,55
189065,Ronaldo Fonseca de Souza,1959-04-04,1959-04-04,http://www.camara.gov.br/internet/deputado/bandep/160637.jpg,"Deputado Federal, 2011-2015, DF, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, DF, PROS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189065&tipo=0,RONALDO FONSECA,PROS,DF,55
195802,Ronaldo Augusto Lessa Santos,,,http://www.camara.gov.br/internet/deputado/bandep/178845.jpg,"Deputado Federal, 2015-2019, AL, PDT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195802&tipo=0,RONALDO LESSA,PDT,AL,55
195828,Ronaldo Manchado Martins,,,http://www.camara.gov.br/internet/deputado/bandep/122466.jpg,"Deputado Federal, 2015-2019, CE, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195828&tipo=0,RONALDO MARTINS,PRB,CE,55
193090,Ronaldo Nogueira de Oliveira,1966-04-25,1966-04-25,http://www.camara.gov.br/internet/deputado/bandep/163321.jpg,"Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 16/02/2011; Deputado Federal, 2015-2019, RS, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193090&tipo=0,RONALDO NOGUEIRA,PTB,RS,55
195830,Rôney Tanios Nemer,2016-08-02,2016-08-02,http://www.camara.gov.br/internet/deputado/bandep/178870.jpg,"Deputado Federal, 2015-2019, DF, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195830&tipo=0,RÔNEY NEMER,PP,DF,55
201581,Rosangela Aparecida da Silva Barros,1966-12-11,1966-12-11,http://www.camara.gov.br/internet/deputado/bandep/191684.jpg,"Deputada Federal, 2015-2019, MA, PDT. Dt. Posse: 09/09/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=201581&tipo=0,ROSÂNGELA CURADO,PDT,MA,55
195913,Rosangela de Souza Gomes,,,http://www.camara.gov.br/internet/deputado/bandep/178945.jpg,"Deputada Federal, 2015-2019, RJ, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195913&tipo=0,ROSANGELA GOMES,PRB,RJ,55
195901,Valdir Luiz Rossoni,,,http://www.camara.gov.br/internet/deputado/bandep/178935.jpg,"Deputado Federal, 2015-2019, PR, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195901&tipo=0,ROSSONI,PSDB,PR,55
100314,Rubens Bueno,1948-05-23,1948-05-23,http://www.camara.gov.br/internet/deputado/bandep/73466.jpg,"Deputado Federal, 1991-1992, PR, PSDB. Dt. Posse: 01/02/1991; Deputado Federal, 1999-2003, PR, PTB. Dt. Posse: 01/02/1999; Deputado Federal, 2011-2015, PR, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PR, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100314&tipo=0,RUBENS BUENO,PPS,PR,55
108662,Rubens Otoni Gomide,1956-02-06,1956-02-06,http://www.camara.gov.br/internet/deputado/bandep/74371.jpg,"Deputado Federal, 2003-2007, GO, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108662&tipo=0,RUBENS OTONI,PT,GO,55
195849,Rubens Pereira E Silva Junior,,,http://www.camara.gov.br/internet/deputado/bandep/178887.jpg,"Deputado Federal, 2015-2019, MA, PCdoB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195849&tipo=0,RUBENS PEREIRA JÚNIOR,PCdoB,MA,55
189096,Ságuas Moraes Sousa,1963-04-11,1963-04-11,http://www.camara.gov.br/internet/deputado/bandep/160630.jpg,"Deputado Federal, 2011-2015, MT, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MT, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189096&tipo=0,SÁGUAS MORAES,PT,MT,55
195961,Samuel Moreira da Silva Junior,2016-09-02,2016-09-02,http://www.camara.gov.br/internet/deputado/bandep/178990.jpg,"Deputado Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195961&tipo=0,SAMUEL MOREIRA,PSDB,SP,55
109798,João Sandes Júnior,1959-04-28,1959-04-28,http://www.camara.gov.br/internet/deputado/bandep/74372.jpg,"Deputado Federal, 2003-2007, GO, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, GO, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, GO, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, GO, PP. Dt. Posse: 04/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109798&tipo=0,SANDES JÚNIOR,PP,GO,55
189121,Sandro Alex Cruz de Oliveira,1972-11-25,1972-11-25,http://www.camara.gov.br/internet/deputado/bandep/160621.jpg,"Deputado Federal, 2011-2015, PR, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PR, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189121&tipo=0,SANDRO ALEX,PSD,PR,55
97821,José Saraiva Felipe,1952-03-26,1952-03-26,http://www.camara.gov.br/internet/deputado/bandep/74762.jpg,"Deputado Federal, 1995-1999, MG, PMDB. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, MG, PMDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, MG, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97821&tipo=0,SARAIVA FELIPE,PMDB,MG,55
98432,José Sarney Filho,1957-06-14,1957-06-14,http://www.camara.gov.br/internet/deputado/bandep/74210.jpg,"Deputado Federal, 1983-1987, MA, PDS. Dt. Posse: 01/02/1983; Deputado Federal (Constituinte), 1987-1991, MA, PFL. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, MA, PFL. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, MA, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, MA, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, MA, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MA, PV. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MA, PV. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MA, PV. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=98432&tipo=0,SARNEY FILHO,PV,MA,55
195886,Sebastiao Ignacio de Oliveira Junior,,,http://www.camara.gov.br/internet/deputado/bandep/178921.jpg,"Deputado Federal, 2015-2019, PE, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195886&tipo=0,SEBASTIÃO OLIVEIRA,PR,PE,55
103566,Sérgio Luís Lacerda Brito,1961-06-08,1961-06-08,http://www.camara.gov.br/internet/deputado/bandep/73808.jpg,"Deputado Federal (Constituinte), 1987-1991, BA, PFL. Dt. Posse: 01/02/1987; Deputado Federal, 1991-1995, BA, PDC. Dt. Posse: 01/02/1991; Deputado Federal, 2007-2011, BA, PDT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, BA, PSC. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, BA, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=103566&tipo=0,SÉRGIO BRITO,PSD,BA,55
160016,Sérgio Ivan Moraes,1958-04-27,1958-04-27,http://www.camara.gov.br/internet/deputado/bandep/141542.jpg,"Deputado Federal, 2007-2011, RS, PTB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RS, PTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160016&tipo=0,SÉRGIO MORAES,PTB,RS,55
195962,Sergio Bavini,,,http://www.camara.gov.br/internet/deputado/bandep/178991.jpg,"Deputado Federal, 2015-2019, SP, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195962&tipo=0,SÉRGIO REIS,PRB,SP,55
195899,Sergio de Souza,,,http://www.camara.gov.br/internet/deputado/bandep/178933.jpg,"Deputado Federal, 2015-2019, PR, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195899&tipo=0,SERGIO SOUZA,PMDB,PR,55
