id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date
0781357446917,S,Socialdemokraterna,Norrbottens län,1954,male,Sven-Erik Bucht,Bucht,Sven-Erik,Sven-Erik,http://www.facebook.com/kryssabucht,"",http://www.facebook.com/kryssabucht,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0781357446917_max.jpg,http://data.riksdagen.se/person/0781357446917,2014-09-29,2014-10-02,2014,,
0781357446917,S,Socialdemokraterna,Norrbottens län,1954,male,Sven-Erik Bucht,Bucht,Sven-Erik,Sven-Erik,http://www.facebook.com/kryssabucht,"",http://www.facebook.com/kryssabucht,"","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0781357446917_max.jpg,http://data.riksdagen.se/person/0781357446917,2010-10-04,2014-09-29,2010,,
0513020576128,M,Moderata samlingspartiet,Södermanlands län,1987,male,Erik Bengtzboe,Bengtzboe,Erik,Erik,"",erik.bengtzboe@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0513020576128_max.jpg,http://data.riksdagen.se/person/0513020576128,2014-12-31,2018-09-24,2014,,
0513020576128,M,Moderata samlingspartiet,Södermanlands län,1987,male,Erik Bengtzboe,Bengtzboe,Erik,Erik,"",erik.bengtzboe@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0513020576128_max.jpg,http://data.riksdagen.se/person/0513020576128,2014-09-29,2014-10-03,2014,Ulf Kristersson,
0513020576128,M,Moderata samlingspartiet,Södermanlands län,1987,male,Erik Bengtzboe,Bengtzboe,Erik,Erik,"",erik.bengtzboe@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0513020576128_max.jpg,http://data.riksdagen.se/person/0513020576128,2010-10-04,2011-01-20,2010,Per Westerberg,
0575313291605,SD,Sverigedemokraterna,Dalarnas län,1944,male,Stellan Bojerud,Bojerud,Stellan,Stellan,"",stellan.bojerud@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0575313291605_max.jpg,http://data.riksdagen.se/person/0575313291605,2012-09-04,2014-09-29,2010,,2015-07-19
0575313291605,SD,Sverigedemokraterna,Dalarnas län,1944,male,Stellan Bojerud,Bojerud,Stellan,Stellan,"",stellan.bojerud@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0575313291605_max.jpg,http://data.riksdagen.se/person/0575313291605,2010-10-12,2011-04-17,2010,Julia Kronlid,2015-07-19
0526874284718,KD,Kristdemokraterna,Stockholms kommun,1972,male,Stefan Svanström,Svanström,Stefan,Stefan,"",stefan.svanstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0526874284718_max.jpg,http://data.riksdagen.se/person/0526874284718,2013-08-22,2014-02-28,2010,Göran Hägglund,
0204240926023,SD,Sverigedemokraterna,Västra Götalands läns norra,1988,male,Markus Wiechel,Wiechel,Markus,Markus,"",markus.wiechel@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0204240926023_max.jpg,http://data.riksdagen.se/person/0204240926023,2014-09-29,2018-09-24,2014,,
0204240926023,SD,Sverigedemokraterna,Västra Götalands läns norra,1988,male,Markus Wiechel,Wiechel,Markus,Markus,"",markus.wiechel@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0204240926023_max.jpg,http://data.riksdagen.se/person/0204240926023,2012-12-03,2014-09-29,2010,,
0105126451619,SD,Sverigedemokraterna,Västerbottens län,1953,female,Anna Hagwall,Hagwall,Anna,Anna,"",anna.hagwall@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0105126451619_max.jpg,http://data.riksdagen.se/person/0105126451619,2014-09-29,2018-09-24,2014,,
0105126451619,SD,Sverigedemokraterna,Västerbottens län,1953,female,Anna Hagwall,Hagwall,Anna,Anna,"",anna.hagwall@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0105126451619_max.jpg,http://data.riksdagen.se/person/0105126451619,2013-02-21,2014-09-29,2010,,
0204443909416,C,Centerpartiet,Stockholms kommun,1969,male,Johan Hedin,Hedin,Johan,Johan,"",johan.hedin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0204443909416_max.jpg,http://data.riksdagen.se/person/0204443909416,2014-09-29,2018-09-24,2014,,
0204443909416,C,Centerpartiet,Stockholms kommun,1969,male,Johan Hedin,Hedin,Johan,Johan,"",johan.hedin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0204443909416_max.jpg,http://data.riksdagen.se/person/0204443909416,2014-06-16,2014-09-29,2010,,
0204443909416,C,Centerpartiet,Stockholms kommun,1969,male,Johan Hedin,Hedin,Johan,Johan,"",johan.hedin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0204443909416_max.jpg,http://data.riksdagen.se/person/0204443909416,2012-09-03,2013-04-26,2010,Fredrick Federley,
0961349903416,MP,Miljöpartiet de gröna,Stockholms kommun,1959,male,Rebwar Hassan,Hassan,Rebwar,Rebwar,"",rebwar.hassan@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0961349903416_max.jpg,http://data.riksdagen.se/person/0961349903416,2012-11-23,2013-05-17,2010,Åsa Romson,
0910587614018,M,Moderata samlingspartiet,Stockholms kommun,1955,male,Mohamoud M. Enow,M. Enow,Mohamoud,Mohamoud,"",mohamoud.enow@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0910587614018_max.jpg,http://data.riksdagen.se/person/0910587614018,2013-04-01,2013-04-28,2010,Johan Forssell,
0910587614018,M,Moderata samlingspartiet,Stockholms kommun,1955,male,Mohamoud M. Enow,M. Enow,Mohamoud,Mohamoud,"",mohamoud.enow@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0910587614018_max.jpg,http://data.riksdagen.se/person/0910587614018,2012-11-19,2013-03-31,2010,Sofia Arkelsten,
0535289016620,M,Moderata samlingspartiet,Stockholms kommun,1985,male,Christoffer Järkeborn,Järkeborn,Christoffer,Christoffer,"",christoffer.jarkeborn@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0535289016620_max.jpg,http://data.riksdagen.se/person/0535289016620,2011-02-07,2011-06-03,2010,Gustav Blix,
0538982776628,M,Moderata samlingspartiet,Stockholms kommun,1992,male,Anton Abele,Abele,Anton,Anton,http://www.antonabele.se,anton.abele@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0538982776628_max.jpg,http://data.riksdagen.se/person/0538982776628,2010-10-26,2014-09-29,2010,Lena Adelsohn Liljeroth,
0538982776628,M,Moderata samlingspartiet,Stockholms kommun,1992,male,Anton Abele,Abele,Anton,Anton,http://www.antonabele.se,anton.abele@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0538982776628_max.jpg,http://data.riksdagen.se/person/0538982776628,2010-10-19,2010-10-25,2010,HG Wessberg,
0590020362617,M,Moderata samlingspartiet,Stockholms kommun,1962,female,Cecilia Brinck,Brinck,Cecilia,Cecilia,"",cecilia.brinck@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0590020362617_max.jpg,http://data.riksdagen.se/person/0590020362617,2010-10-26,2014-09-29,2010,Beatrice Ask,
0590020362617,M,Moderata samlingspartiet,Stockholms kommun,1962,female,Cecilia Brinck,Brinck,Cecilia,Cecilia,"",cecilia.brinck@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0590020362617_max.jpg,http://data.riksdagen.se/person/0590020362617,2010-10-19,2010-10-25,2010,Lena Adelsohn Liljeroth,
0590020362617,M,Moderata samlingspartiet,Stockholms kommun,1962,female,Cecilia Brinck,Brinck,Cecilia,Cecilia,"",cecilia.brinck@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0590020362617_max.jpg,http://data.riksdagen.se/person/0590020362617,2010-10-05,2010-10-18,2010,HG Wessberg,
0689360934600,S,Socialdemokraterna,Stockholms kommun,1938,male,Sven Britton,Britton,Sven,Sven,"",sven.britton@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0689360934600_max.jpg,http://data.riksdagen.se/person/0689360934600,2012-07-15,2012-12-31,2010,Teres Lindberg,
0866055333028,M,Moderata samlingspartiet,Stockholms län,1974,female,Alexandra Anstrell,Anstrell,Alexandra,Alexandra,"",alexandra.anstrell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0866055333028_max.jpg,http://data.riksdagen.se/person/0866055333028,2014-09-29,2014-10-03,2014,Hillevi Engström,
0314880166319,S,Socialdemokraterna,Stockholms län,1962,female,Agneta Karlsson,Karlsson,Agneta,Agneta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0314880166319_max.jpg,http://data.riksdagen.se/person/0314880166319,2014-10-03,2014-10-13,2014,Ibrahim Baylan,
0314880166319,S,Socialdemokraterna,Stockholms län,1962,female,Agneta Karlsson,Karlsson,Agneta,Agneta,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0314880166319_max.jpg,http://data.riksdagen.se/person/0314880166319,2013-11-04,2013-12-31,2010,Ardalan Shekarabi,
0376353897112,S,Socialdemokraterna,Stockholms län,1970,male,Leif Nysmed,Nysmed,Leif,Leif,"",leif.nysmed@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0376353897112_max.jpg,http://data.riksdagen.se/person/0376353897112,2014-09-29,2018-09-24,2014,,
0922497728524,S,Socialdemokraterna,Uppsala län,1978,male,Ardalan Shekarabi,Shekarabi,Ardalan,Ardalan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0922497728524_max.jpg,http://data.riksdagen.se/person/0922497728524,2014-09-29,2014-10-02,2014,,
0922497728524,S,Socialdemokraterna,Uppsala län,1978,male,Ardalan Shekarabi,Shekarabi,Ardalan,Ardalan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0922497728524_max.jpg,http://data.riksdagen.se/person/0922497728524,2014-01-01,2014-09-29,2010,,
0922497728524,S,Socialdemokraterna,Uppsala län,1978,male,Ardalan Shekarabi,Shekarabi,Ardalan,Ardalan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0922497728524_max.jpg,http://data.riksdagen.se/person/0922497728524,2013-04-15,2013-11-03,2010,,
0135054091316,M,Moderata samlingspartiet,Stockholms län,1972,male,Metin Ataseven,Ataseven,Metin,Metin,"",metin.ataseven@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0135054091316_max.jpg,http://data.riksdagen.se/person/0135054091316,2013-01-01,2014-09-29,2010,,
0135054091316,M,Moderata samlingspartiet,Stockholms län,1972,male,Metin Ataseven,Ataseven,Metin,Metin,"",metin.ataseven@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0135054091316_max.jpg,http://data.riksdagen.se/person/0135054091316,2012-08-16,2012-12-31,2010,Ewa Björling,
0135054091316,M,Moderata samlingspartiet,Stockholms län,1972,male,Metin Ataseven,Ataseven,Metin,Metin,"",metin.ataseven@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0135054091316_max.jpg,http://data.riksdagen.se/person/0135054091316,2012-03-19,2012-08-15,2010,Hillevi Engström,
0135054091316,M,Moderata samlingspartiet,Stockholms län,1972,male,Metin Ataseven,Ataseven,Metin,Metin,"",metin.ataseven@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0135054091316_max.jpg,http://data.riksdagen.se/person/0135054091316,2010-10-06,2012-03-18,2010,Mikael Sandström,
019625586527,M,Moderata samlingspartiet,Stockholms län,1974,male,Johnny Munkhammar,Munkhammar,Johnny,Johnny,"",johnny.munkhammar@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/019625586527_max.jpg,http://data.riksdagen.se/person/019625586527,2012-03-19,2012-08-13,2010,Ewa Björling,2012-08-13
019625586527,M,Moderata samlingspartiet,Stockholms län,1974,male,Johnny Munkhammar,Munkhammar,Johnny,Johnny,"",johnny.munkhammar@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/019625586527_max.jpg,http://data.riksdagen.se/person/019625586527,2010-10-06,2012-03-18,2010,Hillevi Engström,2012-08-13
019625586527,M,Moderata samlingspartiet,Stockholms län,1974,male,Johnny Munkhammar,Munkhammar,Johnny,Johnny,"",johnny.munkhammar@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/019625586527_max.jpg,http://data.riksdagen.se/person/019625586527,2010-10-05,2010-10-05,2010,Mikael Sandström,2012-08-13
0424684306815,M,Moderata samlingspartiet,Stockholms län,1971,male,Sedat Dogru,Dogru,Sedat,Sedat,"",sedat.dogru@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0424684306815_max.jpg,http://data.riksdagen.se/person/0424684306815,2013-01-01,2014-09-29,2010,Mikael Sandström,
0560258077929,M,Moderata samlingspartiet,Stockholms län,1982,male,Bino Drummond,Drummond,Bino,Bino,"",bino.drummond@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560258077929_max.jpg,http://data.riksdagen.se/person/0560258077929,2013-01-01,2014-09-29,2010,Hillevi Engström,
0560258077929,M,Moderata samlingspartiet,Stockholms län,1982,male,Bino Drummond,Drummond,Bino,Bino,"",bino.drummond@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560258077929_max.jpg,http://data.riksdagen.se/person/0560258077929,2012-08-16,2012-12-31,2010,Karin Enström,
0560258077929,M,Moderata samlingspartiet,Stockholms län,1982,male,Bino Drummond,Drummond,Bino,Bino,"",bino.drummond@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560258077929_max.jpg,http://data.riksdagen.se/person/0560258077929,2012-04-19,2012-08-15,2010,Mikael Sandström,
0560258077929,M,Moderata samlingspartiet,Stockholms län,1982,male,Bino Drummond,Drummond,Bino,Bino,"",bino.drummond@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560258077929_max.jpg,http://data.riksdagen.se/person/0560258077929,2012-03-19,2012-04-18,2010,Eliza Roszkowska Öberg,
0483306984615,M,Moderata samlingspartiet,Stockholms län,1951,male,Björn Samuelson,Samuelson,Björn,Björn,"",bjorn.samuelson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0483306984615_max.jpg,http://data.riksdagen.se/person/0483306984615,2013-01-01,2014-09-29,2010,Karin Enström,
0483306984615,M,Moderata samlingspartiet,Stockholms län,1951,male,Björn Samuelson,Samuelson,Björn,Björn,"",bjorn.samuelson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0483306984615_max.jpg,http://data.riksdagen.se/person/0483306984615,2012-08-16,2012-12-31,2010,Mikael Sandström,
0483306984615,M,Moderata samlingspartiet,Stockholms län,1951,male,Björn Samuelson,Samuelson,Björn,Björn,"",bjorn.samuelson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0483306984615_max.jpg,http://data.riksdagen.se/person/0483306984615,2012-04-19,2012-04-30,2010,Eliza Roszkowska Öberg,
0819601620927,MP,Miljöpartiet de gröna,Stockholms län,1989,female,Annika Hirvonen Falk,Hirvonen Falk,Annika,Annika,"",annika.hirvonen.falk@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0819601620927_max.jpg,http://data.riksdagen.se/person/0819601620927,2016-08-07,2018-09-24,2014,,
0819601620927,MP,Miljöpartiet de gröna,Stockholms län,1989,female,Annika Hirvonen Falk,Hirvonen Falk,Annika,Annika,"",annika.hirvonen.falk@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0819601620927_max.jpg,http://data.riksdagen.se/person/0819601620927,2014-09-29,2015-12-10,2014,,
0819601620927,MP,Miljöpartiet de gröna,Stockholms län,1989,female,Annika Hirvonen Falk,Hirvonen Falk,Annika,Annika,"",annika.hirvonen.falk@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0819601620927_max.jpg,http://data.riksdagen.se/person/0819601620927,2014-06-24,2014-09-29,2010,,
0994460509110,KD,Kristdemokraterna,Stockholms län,1963,female,Maria Fälth,Fälth,Maria,Maria,"",maria.falth@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0994460509110_max.jpg,http://data.riksdagen.se/person/0994460509110,2012-10-15,2013-01-01,2010,Mats Odell,
0994460509110,KD,Kristdemokraterna,Stockholms län,1963,female,Maria Fälth,Fälth,Maria,Maria,"",maria.falth@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0994460509110_max.jpg,http://data.riksdagen.se/person/0994460509110,2010-10-05,2010-10-05,2010,Mats Odell,
0284039893826,MP,Miljöpartiet de gröna,Stockholms kommun,1984,male,Jakop Dalunde,Dalunde,Jakop,Jakop,"",jakop.dalunde@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284039893826_max.jpg,http://data.riksdagen.se/person/0284039893826,2015-12-18,2018-09-24,2014,Per Olsson,
0284039893826,MP,Miljöpartiet de gröna,Stockholms kommun,1984,male,Jakop Dalunde,Dalunde,Jakop,Jakop,"",jakop.dalunde@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284039893826_max.jpg,http://data.riksdagen.se/person/0284039893826,2015-05-18,2015-12-17,2014,Maria Ferm,
0284039893826,MP,Miljöpartiet de gröna,Stockholms kommun,1984,male,Jakop Dalunde,Dalunde,Jakop,Jakop,"",jakop.dalunde@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0284039893826_max.jpg,http://data.riksdagen.se/person/0284039893826,2014-10-14,2015-05-17,2014,Per Olsson,
0373223420310,MP,Miljöpartiet de gröna,Uppsala län,1970,male,Niclas Malmberg,Malmberg,Niclas,Niclas,"",niclas.malmberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0373223420310_max.jpg,http://data.riksdagen.se/person/0373223420310,2014-09-29,2018-09-24,2014,,
0115834246514,V,Vänsterpartiet,Uppsala län,1971,female,Emma Wallrup,Wallrup,Emma,Emma,"",emma.wallrup@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115834246514_max.jpg,http://data.riksdagen.se/person/0115834246514,2014-09-29,2018-09-24,2014,,
0115834246514,V,Vänsterpartiet,Uppsala län,1971,female,Emma Wallrup,Wallrup,Emma,Emma,"",emma.wallrup@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115834246514_max.jpg,http://data.riksdagen.se/person/0115834246514,2014-07-01,2014-09-29,2010,,
0115834246514,V,Vänsterpartiet,Uppsala län,1971,female,Emma Wallrup,Wallrup,Emma,Emma,"",emma.wallrup@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0115834246514_max.jpg,http://data.riksdagen.se/person/0115834246514,2012-01-18,2012-04-09,2010,Jacob Johnson,
0100689229625,M,Moderata samlingspartiet,Uppsala län,1984,male,Hannes Beckman,Beckman,Hannes,Hannes,"",hannes.beckman@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0100689229625_max.jpg,http://data.riksdagen.se/person/0100689229625,2011-12-13,2012-02-24,2010,Marta Obminska,
0100689229625,M,Moderata samlingspartiet,Uppsala län,1984,male,Hannes Beckman,Beckman,Hannes,Hannes,"",hannes.beckman@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0100689229625_max.jpg,http://data.riksdagen.se/person/0100689229625,2011-06-07,2011-08-24,2010,Marta Obminska,
0938534705001,M,Moderata samlingspartiet,Uppsala län,1948,male,Gunnar Hedberg,Hedberg,Gunnar,Gunnar,"",gunnar.hedberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0938534705001_max.jpg,http://data.riksdagen.se/person/0938534705001,2014-12-01,2015-05-30,2014,Ulrika Karlsson,
0938534705001,M,Moderata samlingspartiet,Uppsala län,1948,male,Gunnar Hedberg,Hedberg,Gunnar,Gunnar,"",gunnar.hedberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0938534705001_max.jpg,http://data.riksdagen.se/person/0938534705001,2014-01-13,2014-04-17,2010,Ulrika Karlsson,
0938534705001,M,Moderata samlingspartiet,Uppsala län,1948,male,Gunnar Hedberg,Hedberg,Gunnar,Gunnar,"",gunnar.hedberg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0938534705001_max.jpg,http://data.riksdagen.se/person/0938534705001,2012-02-25,2012-12-31,2010,Marta Obminska,
0795530089824,M,Moderata samlingspartiet,Södermanlands län,1986,male,Nils Brown,Brown,Nils,Nils,"",nils.brown@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0795530089824_max.jpg,http://data.riksdagen.se/person/0795530089824,2012-11-16,2013-06-28,2010,Walburga Habsburg Douglas,
0792733370419,KD,Kristdemokraterna,Östergötlands län,1970,male,Magnus Oscarsson,Oscarsson,Magnus,Magnus,"",magnus.oscarsson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0792733370419_max.jpg,http://data.riksdagen.se/person/0792733370419,2014-09-29,2018-09-24,2014,,
0456066032422,L,Liberalerna,Östergötlands län,1978,male,Mathias Sundin,Sundin,Mathias,Mathias,"",mathias.sundin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0456066032422_max.jpg,http://data.riksdagen.se/person/0456066032422,2014-09-29,2018-09-24,2014,,
0456066032422,L,Liberalerna,Östergötlands län,1978,male,Mathias Sundin,Sundin,Mathias,Mathias,"",mathias.sundin@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0456066032422_max.jpg,http://data.riksdagen.se/person/0456066032422,2012-05-01,2012-12-31,2010,Karin Granbom Ellison,
0860364634014,S,Socialdemokraterna,Östergötlands län,1971,male,Mattias Ottosson,Ottosson,Mattias,Mattias,"",mattias.ottosson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0860364634014_max.jpg,http://data.riksdagen.se/person/0860364634014,2014-09-29,2018-09-24,2014,,
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0150118366721_max.jpg,http://data.riksdagen.se/person/0150118366721,2016-01-05,2018-09-24,2014,,
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0150118366721_max.jpg,http://data.riksdagen.se/person/0150118366721,2015-06-22,2015-08-02,2014,,
0150118366721,V,Vänsterpartiet,Östergötlands län,1983,female,Linda Snecker,Snecker,Linda,Linda,"",linda.snecker@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0150118366721_max.jpg,http://data.riksdagen.se/person/0150118366721,2014-09-29,2015-04-06,2014,,
0397377293714,C,Centerpartiet,Jönköpings län,1954,male,Göran Lindell,Lindell,Göran,Göran,"",goran.lindell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0397377293714_max.jpg,http://data.riksdagen.se/person/0397377293714,2015-09-11,2016-03-31,2014,Annie Lööf,
0397377293714,C,Centerpartiet,Jönköpings län,1954,male,Göran Lindell,Lindell,Göran,Göran,"",goran.lindell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0397377293714_max.jpg,http://data.riksdagen.se/person/0397377293714,2014-09-29,2014-10-03,2014,Annie Lööf,
0397377293714,C,Centerpartiet,Jönköpings län,1954,male,Göran Lindell,Lindell,Göran,Göran,"",goran.lindell@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0397377293714_max.jpg,http://data.riksdagen.se/person/0397377293714,2011-09-30,2014-09-29,2010,Annie Lööf,
0542160909628,KD,Kristdemokraterna,Jönköpings län,1987,male,Andreas Carlson,Carlson,Andreas,Andreas,http://www.kristdemokraterna.se/andreascarlson,andreas.carlson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0542160909628_max.jpg,http://data.riksdagen.se/person/0542160909628,2014-09-29,2018-09-24,2014,,
0542160909628,KD,Kristdemokraterna,Jönköpings län,1987,male,Andreas Carlson,Carlson,Andreas,Andreas,http://www.kristdemokraterna.se/andreascarlson,andreas.carlson@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0542160909628_max.jpg,http://data.riksdagen.se/person/0542160909628,2010-10-06,2014-09-29,2010,Stefan Attefall,
0231938174010,M,Moderata samlingspartiet,Jönköpings län,1958,male,Peter Jutterström,Jutterström,Peter,Peter,"",peter.jutterstrom@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0231938174010_max.jpg,http://data.riksdagen.se/person/0231938174010,2012-11-01,2014-09-29,2010,,
0412148992926,S,Socialdemokraterna,Gotlands län,1981,female,Hanna Westerén,Westerén,Hanna,Hanna,"",hanna.westeren@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0412148992926_max.jpg,http://data.riksdagen.se/person/0412148992926,2015-02-01,2018-09-24,2014,,
033662260219,M,Moderata samlingspartiet,Malmö kommun,1967,male,Montaser Eneim,Eneim,Montaser,Montaser,"",montaser.eneim@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/033662260219_max.jpg,http://data.riksdagen.se/person/033662260219,2014-02-24,2014-09-28,2010,Tobias Billström,
033662260219,M,Moderata samlingspartiet,Malmö kommun,1967,male,Montaser Eneim,Eneim,Montaser,Montaser,"",montaser.eneim@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/033662260219_max.jpg,http://data.riksdagen.se/person/033662260219,2011-12-13,2012-06-30,2010,Tobias Billström,
0232670694320,M,Moderata samlingspartiet,Skåne läns södra,1987,male,Gustav Schyllert,Schyllert,Gustav,Gustav,"",gustav.schyllert@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0232670694320_max.jpg,http://data.riksdagen.se/person/0232670694320,2014-03-31,2014-05-23,2010,Linda Wemmert,
0232670694320,M,Moderata samlingspartiet,Skåne läns södra,1987,male,Gustav Schyllert,Schyllert,Gustav,Gustav,"",gustav.schyllert@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0232670694320_max.jpg,http://data.riksdagen.se/person/0232670694320,2013-10-14,2014-03-23,2010,Linda Wemmert,
0783865993627,M,Moderata samlingspartiet,Skåne läns södra,1974,male,Tomas Avenborg,Avenborg,Tomas,Tomas,"",tomas.avenborg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0783865993627_max.jpg,http://data.riksdagen.se/person/0783865993627,2012-03-12,2012-06-22,2010,Linda Wemmert,
0783865993627,M,Moderata samlingspartiet,Skåne läns södra,1974,male,Tomas Avenborg,Avenborg,Tomas,Tomas,"",tomas.avenborg@riksdagen.se,"","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0783865993627_max.jpg,http://data.riksdagen.se/person/0783865993627,2011-10-10,2011-12-23,2010,Linda Wemmert,
