id,name,full_name,photo,email,official_website,wikipedia,twitter,source,identifier__parlamento,term,party,area
jeronimo-de-sousa,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,http://demo.cratica.org/media/img/deputados/210.jpg,gp_pcp@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,http://pt.wikipedia.org/wiki/Jer%C3%B3nimo_de_Sousa,"",http://demo.cratica.org/deputados/jeronimo-de-sousa/,210,12,PCP,Lisboa
jeronimo-de-sousa,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,http://demo.cratica.org/media/img/deputados/210.jpg,gp_pcp@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,http://pt.wikipedia.org/wiki/Jer%C3%B3nimo_de_Sousa,"",http://demo.cratica.org/deputados/jeronimo-de-sousa/,210,11,PCP,Lisboa
jeronimo-de-sousa,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,http://demo.cratica.org/media/img/deputados/210.jpg,gp_pcp@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,http://pt.wikipedia.org/wiki/Jer%C3%B3nimo_de_Sousa,"",http://demo.cratica.org/deputados/jeronimo-de-sousa/,210,10,PCP,Lisboa
jeronimo-de-sousa,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,http://demo.cratica.org/media/img/deputados/210.jpg,gp_pcp@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,http://pt.wikipedia.org/wiki/Jer%C3%B3nimo_de_Sousa,"",http://demo.cratica.org/deputados/jeronimo-de-sousa/,210,9,PCP,Setúbal
jeronimo-de-sousa,Jerónimo de Sousa,Jerónimo Carvalho de Sousa,http://demo.cratica.org/media/img/deputados/210.jpg,gp_pcp@pcp.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=210,http://pt.wikipedia.org/wiki/Jer%C3%B3nimo_de_Sousa,"",http://demo.cratica.org/deputados/jeronimo-de-sousa/,210,6,PCP,Lisboa
joana-barata-lopes,Joana Barata Lopes,Joana Catarina Barata Reis Lopes,http://demo.cratica.org/media/img/deputados/4436.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4436,"","",http://demo.cratica.org/deputados/joana-barata-lopes/,4436,12,PSD,Lisboa
joaquim-ponte,Joaquim Ponte,Joaquim Carlos Vasconcelos da Ponte,http://demo.cratica.org/media/img/deputados/1826.jpg,jponte@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1826,"","",http://demo.cratica.org/deputados/joaquim-ponte/,1826,12,PSD,Açores
joaquim-ponte,Joaquim Ponte,Joaquim Carlos Vasconcelos da Ponte,http://demo.cratica.org/media/img/deputados/1826.jpg,jponte@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1826,"","",http://demo.cratica.org/deputados/joaquim-ponte/,1826,11,PSD,Açores
joaquim-ponte,Joaquim Ponte,Joaquim Carlos Vasconcelos da Ponte,http://demo.cratica.org/media/img/deputados/1826.jpg,jponte@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1826,"","",http://demo.cratica.org/deputados/joaquim-ponte/,1826,10,PSD,Açores
joaquim-ponte,Joaquim Ponte,Joaquim Carlos Vasconcelos da Ponte,http://demo.cratica.org/media/img/deputados/1826.jpg,jponte@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1826,"","",http://demo.cratica.org/deputados/joaquim-ponte/,1826,9,PSD,Açores
joaquim-ponte,Joaquim Ponte,Joaquim Carlos Vasconcelos da Ponte,http://demo.cratica.org/media/img/deputados/1826.jpg,jponte@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1826,"","",http://demo.cratica.org/deputados/joaquim-ponte/,1826,8,PSD,Açores
jorge-fao,Jorge Fão,Jorge Manuel Capela Gonçalves Fão,http://demo.cratica.org/media/img/deputados/2165.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2165,"","",http://demo.cratica.org/deputados/jorge-fao/,2165,12,PS,Viana do Castelo
jorge-fao,Jorge Fão,Jorge Manuel Capela Gonçalves Fão,http://demo.cratica.org/media/img/deputados/2165.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2165,"","",http://demo.cratica.org/deputados/jorge-fao/,2165,11,PS,Viana do Castelo
jorge-fao,Jorge Fão,Jorge Manuel Capela Gonçalves Fão,http://demo.cratica.org/media/img/deputados/2165.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2165,"","",http://demo.cratica.org/deputados/jorge-fao/,2165,10,PS,Viana do Castelo
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,12,PS,Lisboa
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,10,PS,Santarém
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,9,PS,Santarém
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,8,PS,Santarém
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,7,PS,Santarém
jorge-lacao,Jorge Lacão,Jorge Lacão Costa,http://demo.cratica.org/media/img/deputados/179.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=179,"","",http://demo.cratica.org/deputados/jorge-lacao/,179,6,PS,Santarém
jorge-machado,Jorge Machado,Artur Jorge da Silva Machado,http://demo.cratica.org/media/img/deputados/2069.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2069,"","",http://demo.cratica.org/deputados/jorge-machado/,2069,12,PCP,Porto
jorge-machado,Jorge Machado,Artur Jorge da Silva Machado,http://demo.cratica.org/media/img/deputados/2069.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2069,"","",http://demo.cratica.org/deputados/jorge-machado/,2069,11,PCP,Porto
jorge-machado,Jorge Machado,Artur Jorge da Silva Machado,http://demo.cratica.org/media/img/deputados/2069.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2069,"","",http://demo.cratica.org/deputados/jorge-machado/,2069,10,PCP,Porto
jorge-manuel-goncalves,Jorge Manuel Gonçalves,Jorge Manuel Rosendo Gonçalves,http://demo.cratica.org/media/img/deputados/1380.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1380,"","",http://demo.cratica.org/deputados/jorge-manuel-goncalves/,1380,12,PS,Leiria
jorge-manuel-goncalves,Jorge Manuel Gonçalves,Jorge Manuel Rosendo Gonçalves,http://demo.cratica.org/media/img/deputados/1380.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1380,"","",http://demo.cratica.org/deputados/jorge-manuel-goncalves/,1380,11,PS,Leiria
jorge-paulo-oliveira,Jorge Paulo Oliveira,Jorge Paulo da Silva Oliveira,http://demo.cratica.org/media/img/deputados/2665.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2665,"","",http://demo.cratica.org/deputados/jorge-paulo-oliveira/,2665,12,PSD,Braga
jorge-rodrigues-pereira,Jorge Rodrigues Pereira,Jorge Fernando Rodrigues Pereira,http://demo.cratica.org/media/img/deputados/4378.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4378,"","",http://demo.cratica.org/deputados/jorge-rodrigues-pereira/,4378,12,PS,Açores
jose-de-matos-correia,José de Matos Correia,José Manuel de Matos Correia,http://demo.cratica.org/media/img/deputados/1643.jpg,jmcorreia@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1643,"","",http://demo.cratica.org/deputados/jose-de-matos-correia/,1643,12,PSD,Lisboa
jose-de-matos-correia,José de Matos Correia,José Manuel de Matos Correia,http://demo.cratica.org/media/img/deputados/1643.jpg,jmcorreia@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1643,"","",http://demo.cratica.org/deputados/jose-de-matos-correia/,1643,11,PSD,Lisboa
jose-de-matos-correia,José de Matos Correia,José Manuel de Matos Correia,http://demo.cratica.org/media/img/deputados/1643.jpg,jmcorreia@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1643,"","",http://demo.cratica.org/deputados/jose-de-matos-correia/,1643,10,PSD,Lisboa
jose-de-matos-correia,José de Matos Correia,José Manuel de Matos Correia,http://demo.cratica.org/media/img/deputados/1643.jpg,jmcorreia@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1643,"","",http://demo.cratica.org/deputados/jose-de-matos-correia/,1643,9,PSD,Lisboa
jose-de-matos-correia,José de Matos Correia,José Manuel de Matos Correia,http://demo.cratica.org/media/img/deputados/1643.jpg,jmcorreia@psd.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1643,"","",http://demo.cratica.org/deputados/jose-de-matos-correia/,1643,8,PSD,Lisboa
jose-de-matos-rosa,José de Matos Rosa,José Manuel Marques de Matos Rosa,http://demo.cratica.org/media/img/deputados/1951.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1951,"","",http://demo.cratica.org/deputados/jose-de-matos-rosa/,1951,12,PSD,Lisboa
jose-de-matos-rosa,José de Matos Rosa,José Manuel Marques de Matos Rosa,http://demo.cratica.org/media/img/deputados/1951.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1951,"","",http://demo.cratica.org/deputados/jose-de-matos-rosa/,1951,11,PSD,Lisboa
jose-de-matos-rosa,José de Matos Rosa,José Manuel Marques de Matos Rosa,http://demo.cratica.org/media/img/deputados/1951.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1951,"","",http://demo.cratica.org/deputados/jose-de-matos-rosa/,1951,10,PSD,Lisboa
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,12,PS,Viseu
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,11,PS,Viseu
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,10,PS,Viseu
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,9,PS,Viseu
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,8,PS,Viseu
jose-junqueiro,José Junqueiro,José Adelmo Gouveia Bordalo Junqueiro,http://demo.cratica.org/media/img/deputados/1435.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1435,"","",http://demo.cratica.org/deputados/jose-junqueiro/,1435,7,PS,Viseu
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,12,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,11,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,10,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,9,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,8,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,7,PS,Porto
jose-lello,José Lello,José Manuel Lello Ribeiro de Almeida,http://demo.cratica.org/media/img/deputados/187.jpg,joselello@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=187,http://pt.wikipedia.org/wiki/Jos%C3%A9_Lello,http://twitter.com/joselello,http://demo.cratica.org/deputados/jose-lello/,187,6,PS,Porto
jose-lino-ramos,José Lino Ramos,José Lino Fonseca Ramos,http://demo.cratica.org/media/img/deputados/4427.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4427,"","",http://demo.cratica.org/deputados/jose-lino-ramos/,4427,12,CDS-PP,Lisboa
jose-luis-ferreira,José Luís Ferreira,José Luís Teixeira Ferreira,http://demo.cratica.org/media/img/deputados/780.jpg,josé.ferreira@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=780,"",http://twitter.com/JoseLFerreira,http://demo.cratica.org/deputados/jose-luis-ferreira/,780,12,PEV,Lisboa
jose-luis-ferreira,José Luís Ferreira,José Luís Teixeira Ferreira,http://demo.cratica.org/media/img/deputados/780.jpg,josé.ferreira@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=780,"",http://twitter.com/JoseLFerreira,http://demo.cratica.org/deputados/jose-luis-ferreira/,780,11,PEV,Lisboa
jose-luis-ferreira,José Luís Ferreira,José Luís Teixeira Ferreira,http://demo.cratica.org/media/img/deputados/780.jpg,josé.ferreira@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=780,"",http://twitter.com/JoseLFerreira,http://demo.cratica.org/deputados/jose-luis-ferreira/,780,10,PEV,Lisboa
jose-luis-ferreira,José Luís Ferreira,José Luís Teixeira Ferreira,http://demo.cratica.org/media/img/deputados/780.jpg,josé.ferreira@pev.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=780,"",http://twitter.com/JoseLFerreira,http://demo.cratica.org/deputados/jose-luis-ferreira/,780,8,PEV,Lisboa
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,12,PS,Porto
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,11,PS,Porto
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,10,PS,Porto
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,9,PS,Porto
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,8,PS,Lisboa
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,7,PS,Lisboa
jose-magalhaes,José Magalhães,José Manuel Santos de Magalhães,http://demo.cratica.org/media/img/deputados/189.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=189,"","",http://demo.cratica.org/deputados/jose-magalhaes/,189,6,PS,Lisboa
jose-manuel-canavarro,José Manuel Canavarro,José Manuel de Albuquerque Portocarrero Canavarro,http://demo.cratica.org/media/img/deputados/4325.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4325,"","",http://demo.cratica.org/deputados/jose-manuel-canavarro/,4325,12,PSD,Coimbra
jose-ribeiro-e-castro,José Ribeiro e Castro,José Duarte de Almeida Ribeiro e Castro,http://demo.cratica.org/media/img/deputados/1584.jpg,jrcastro@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1584,http://pt.wikipedia.org/wiki/Jos%C3%A9_Ribeiro_e_Castro,http://twitter.com/ribeiroecastro,http://demo.cratica.org/deputados/jose-ribeiro-e-castro/,1584,12,CDS-PP,Porto
jose-ribeiro-e-castro,José Ribeiro e Castro,José Duarte de Almeida Ribeiro e Castro,http://demo.cratica.org/media/img/deputados/1584.jpg,jrcastro@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1584,http://pt.wikipedia.org/wiki/Jos%C3%A9_Ribeiro_e_Castro,http://twitter.com/ribeiroecastro,http://demo.cratica.org/deputados/jose-ribeiro-e-castro/,1584,11,CDS-PP,Porto
jose-ribeiro-e-castro,José Ribeiro e Castro,José Duarte de Almeida Ribeiro e Castro,http://demo.cratica.org/media/img/deputados/1584.jpg,jrcastro@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1584,http://pt.wikipedia.org/wiki/Jos%C3%A9_Ribeiro_e_Castro,http://twitter.com/ribeiroecastro,http://demo.cratica.org/deputados/jose-ribeiro-e-castro/,1584,8,CDS-PP,Braga
joao-figueiredo,João Figueiredo,João Carlos Figueiredo Antunes,http://demo.cratica.org/media/img/deputados/4214.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4214,"","",http://demo.cratica.org/deputados/joao-figueiredo/,4214,12,PSD,Viseu
joao-figueiredo,João Figueiredo,João Carlos Figueiredo Antunes,http://demo.cratica.org/media/img/deputados/4214.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4214,"","",http://demo.cratica.org/deputados/joao-figueiredo/,4214,11,PSD,Viseu
joao-galamba,João Galamba,João Saldanha de Azevedo Galamba,http://demo.cratica.org/media/img/deputados/4166.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4166,"",http://twitter.com/Joaogalamba,http://demo.cratica.org/deputados/joao-galamba/,4166,12,PS,Santarém
joao-galamba,João Galamba,João Saldanha de Azevedo Galamba,http://demo.cratica.org/media/img/deputados/4166.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=4166,"",http://twitter.com/Joaogalamba,http://demo.cratica.org/deputados/joao-galamba/,4166,11,PS,Santarém
joao-goncalves-pereira,João Gonçalves Pereira,João Pedro Guimarães Gonçalves Pereira,http://demo.cratica.org/media/img/deputados/2867.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2867,"","",http://demo.cratica.org/deputados/joao-goncalves-pereira/,2867,12,CDS-PP,Lisboa
joao-lobo,João Lobo,João Manuel Lobo de Araújo,http://demo.cratica.org/media/img/deputados/1013.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1013,"","",http://demo.cratica.org/deputados/joao-lobo/,1013,12,PSD,Braga
joao-oliveira,João Oliveira,João Guilherme Ramos Rosa de Oliveira,http://demo.cratica.org/media/img/deputados/2234.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2234,"",http://twitter.com/joao_g_oliveira,http://demo.cratica.org/deputados/joao-oliveira/,2234,12,PCP,Évora
joao-oliveira,João Oliveira,João Guilherme Ramos Rosa de Oliveira,http://demo.cratica.org/media/img/deputados/2234.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2234,"",http://twitter.com/joao_g_oliveira,http://demo.cratica.org/deputados/joao-oliveira/,2234,11,PCP,Évora
joao-oliveira,João Oliveira,João Guilherme Ramos Rosa de Oliveira,http://demo.cratica.org/media/img/deputados/2234.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2234,"",http://twitter.com/joao_g_oliveira,http://demo.cratica.org/deputados/joao-oliveira/,2234,10,PCP,Évora
joao-paulo-correia,João Paulo Correia,João Paulo Moreira Correia,http://demo.cratica.org/media/img/deputados/2129.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2129,"","",http://demo.cratica.org/deputados/joao-paulo-correia/,2129,12,PS,Porto
joao-paulo-correia,João Paulo Correia,João Paulo Moreira Correia,http://demo.cratica.org/media/img/deputados/2129.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2129,"","",http://demo.cratica.org/deputados/joao-paulo-correia/,2129,11,PS,Porto
joao-paulo-pedrosa,João Paulo Pedrosa,João Paulo Feteira Pedrosa,http://demo.cratica.org/media/img/deputados/456.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=456,"","",http://demo.cratica.org/deputados/joao-paulo-pedrosa/,456,12,PS,Leiria
joao-paulo-pedrosa,João Paulo Pedrosa,João Paulo Feteira Pedrosa,http://demo.cratica.org/media/img/deputados/456.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=456,"","",http://demo.cratica.org/deputados/joao-paulo-pedrosa/,456,11,PS,Leiria
joao-paulo-viegas,João Paulo Viegas,João Paulo Barros Viegas,http://demo.cratica.org/media/img/deputados/2327.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2327,"","",http://demo.cratica.org/deputados/joao-paulo-viegas/,2327,12,CDS-PP,Setúbal
joao-portugal,João Portugal,João Raul Henriques Sousa Moura Portugal,http://demo.cratica.org/media/img/deputados/2230.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2230,"","",http://demo.cratica.org/deputados/joao-portugal/,2230,12,PS,Coimbra
joao-portugal,João Portugal,João Raul Henriques Sousa Moura Portugal,http://demo.cratica.org/media/img/deputados/2230.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2230,"","",http://demo.cratica.org/deputados/joao-portugal/,2230,11,PS,Coimbra
joao-portugal,João Portugal,João Raul Henriques Sousa Moura Portugal,http://demo.cratica.org/media/img/deputados/2230.jpg,gp_ps@ps.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=2230,"","",http://demo.cratica.org/deputados/joao-portugal/,2230,10,PS,Coimbra
joao-prata,João Prata,João José Pina Prata,http://demo.cratica.org/media/img/deputados/303.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=303,"","",http://demo.cratica.org/deputados/joao-prata/,303,12,PSD,Guarda
joao-prata,João Prata,João José Pina Prata,http://demo.cratica.org/media/img/deputados/303.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=303,"","",http://demo.cratica.org/deputados/joao-prata/,303,11,PSD,Guarda
joao-ramos,João Ramos,João Augusto Espadeiro Ramos,http://demo.cratica.org/media/img/deputados/3934.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3934,"","",http://demo.cratica.org/deputados/joao-ramos/,3934,12,PCP,Beja
joao-ramos,João Ramos,João Augusto Espadeiro Ramos,http://demo.cratica.org/media/img/deputados/3934.jpg,"",http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=3934,"","",http://demo.cratica.org/deputados/joao-ramos/,3934,11,PCP,Beja
joao-rebelo,João Rebelo,João Guilherme Nobre Prata Fragoso Rebelo,http://demo.cratica.org/media/img/deputados/1654.jpg,jrebelo@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1654,"","",http://demo.cratica.org/deputados/joao-rebelo/,1654,12,CDS-PP,Lisboa
joao-rebelo,João Rebelo,João Guilherme Nobre Prata Fragoso Rebelo,http://demo.cratica.org/media/img/deputados/1654.jpg,jrebelo@cds.parlamento.pt,http://www.parlamento.pt/DeputadoGP/Paginas/Biografia.aspx?BID=1654,"","",http://demo.cratica.org/deputados/joao-rebelo/,1654,11,CDS-PP,Lisboa
